Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002840/00170000  content_loss:0.0000  lap_loss:0.0843  rec_loss:0.0812  style_loss:0.8005  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00002850/00170000  content_loss:0.0000  lap_loss:0.0780  rec_loss:0.0695  style_loss:0.7336  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002860/00170000  content_loss:0.0000  lap_loss:0.0318  rec_loss:0.0302  style_loss:0.8124  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002870/00170000  content_loss:0.0000  lap_loss:0.0271  rec_loss:0.0341  style_loss:0.4434  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00002880/00170000  content_loss:0.0000  lap_loss:0.1251  rec_loss:0.0459  style_loss:1.0930  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002890/00170000  content_loss:0.0000  lap_loss:0.0251  rec_loss:0.0349  style_loss:0.4793  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002900/00170000  content_loss:0.0000  lap_loss:0.0311  rec_loss:0.0355  style_loss:0.6211  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002910/00170000  content_loss:0.0000  lap_loss:0.0501  rec_loss:0.0393  style_loss:0.6233  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002920/00170000  content_loss:0.0000  lap_loss:0.0950  rec_loss:0.0566  style_loss:0.9164  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002930/00170000  content_loss:0.0000  lap_loss:0.0202  rec_loss:0.0315  style_loss:0.4120  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00002940/00170000  content_loss:0.0000  lap_loss:0.0531  rec_loss:0.0482  style_loss:0.8733  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002950/00170000  content_loss:0.0000  lap_loss:0.0389  rec_loss:0.0531  style_loss:0.7493  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00002960/00170000  content_loss:0.0000  lap_loss:0.0299  rec_loss:0.0584  style_loss:0.5225  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00002970/00170000  content_loss:0.0000  lap_loss:0.0293  rec_loss:0.0348  style_loss:0.4051  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002980/00170000  content_loss:0.0000  lap_loss:0.0266  rec_loss:0.0317  style_loss:0.5272  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00002990/00170000  content_loss:0.0000  lap_loss:0.0337  rec_loss:0.0318  style_loss:0.5112  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003000/00170000  content_loss:0.0000  lap_loss:0.0389  rec_loss:0.0388  style_loss:0.6202  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003010/00170000  content_loss:0.0000  lap_loss:0.0683  rec_loss:0.0545  style_loss:0.6093  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003020/00170000  content_loss:0.0000  lap_loss:0.0405  rec_loss:0.0439  style_loss:0.4736  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003030/00170000  content_loss:0.0000  lap_loss:0.0372  rec_loss:0.0415  style_loss:0.4727  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003040/00170000  content_loss:0.0000  lap_loss:0.0446  rec_loss:0.0299  style_loss:1.2963  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003050/00170000  content_loss:0.0000  lap_loss:0.0356  rec_loss:0.0421  style_loss:0.7047  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003060/00170000  content_loss:0.0000  lap_loss:0.0466  rec_loss:0.0728  style_loss:0.5975  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003070/00170000  content_loss:0.0000  lap_loss:0.0678  rec_loss:0.0591  style_loss:0.6531  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003080/00170000  content_loss:0.0000  lap_loss:0.0362  rec_loss:0.0398  style_loss:0.5555  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003090/00170000  content_loss:0.0000  lap_loss:0.0658  rec_loss:0.0473  style_loss:0.5806  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003100/00170000  content_loss:0.0000  lap_loss:0.0970  rec_loss:0.0550  style_loss:0.7489  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003110/00170000  content_loss:0.0000  lap_loss:0.0357  rec_loss:0.0540  style_loss:0.4952  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003120/00170000  content_loss:0.0000  lap_loss:0.0339  rec_loss:0.0369  style_loss:0.4475  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003130/00170000  content_loss:0.0000  lap_loss:0.0422  rec_loss:0.0432  style_loss:0.5616  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003140/00170000  content_loss:0.0000  lap_loss:0.0703  rec_loss:0.0598  style_loss:0.6815  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003150/00170000  content_loss:0.0000  lap_loss:0.0327  rec_loss:0.0442  style_loss:0.5708  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003160/00170000  content_loss:0.0000  lap_loss:0.0428  rec_loss:0.0285  style_loss:0.4769  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003170/00170000  content_loss:0.0000  lap_loss:0.0235  rec_loss:0.0544  style_loss:0.3967  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003180/00170000  content_loss:0.0000  lap_loss:0.0879  rec_loss:0.0371  style_loss:0.6890  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003190/00170000  content_loss:0.0000  lap_loss:0.0768  rec_loss:0.0423  style_loss:1.0935  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003200/00170000  content_loss:0.0000  lap_loss:0.0475  rec_loss:0.0352  style_loss:0.5433  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003210/00170000  content_loss:0.0000  lap_loss:0.0355  rec_loss:0.0339  style_loss:0.5564  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003220/00170000  content_loss:0.0000  lap_loss:0.1448  rec_loss:0.0643  style_loss:0.6357  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003230/00170000  content_loss:0.0000  lap_loss:0.0815  rec_loss:0.0409  style_loss:0.8512  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003240/00170000  content_loss:0.0000  lap_loss:0.0343  rec_loss:0.0353  style_loss:0.7032  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003250/00170000  content_loss:0.0000  lap_loss:0.0405  rec_loss:0.0385  style_loss:0.6997  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003260/00170000  content_loss:0.0000  lap_loss:0.0424  rec_loss:0.0485  style_loss:0.7143  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003270/00170000  content_loss:0.0000  lap_loss:0.0353  rec_loss:0.0355  style_loss:0.5600  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003280/00170000  content_loss:0.0000  lap_loss:0.0284  rec_loss:0.0289  style_loss:0.4420  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003290/00170000  content_loss:0.0000  lap_loss:0.0472  rec_loss:0.0436  style_loss:0.7275  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003300/00170000  content_loss:0.0000  lap_loss:0.0359  rec_loss:0.0281  style_loss:0.5258  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003310/00170000  content_loss:0.0000  lap_loss:0.0594  rec_loss:0.0542  style_loss:0.7279  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003320/00170000  content_loss:0.0000  lap_loss:0.0578  rec_loss:0.0540  style_loss:0.6473  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003330/00170000  content_loss:0.0000  lap_loss:0.0228  rec_loss:0.0281  style_loss:0.5517  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003340/00170000  content_loss:0.0000  lap_loss:0.0356  rec_loss:0.0353  style_loss:0.9714  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003350/00170000  content_loss:0.0000  lap_loss:0.0470  rec_loss:0.0363  style_loss:0.4777  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003360/00170000  content_loss:0.0000  lap_loss:0.0373  rec_loss:0.0481  style_loss:0.5395  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003370/00170000  content_loss:0.0000  lap_loss:0.0680  rec_loss:0.0537  style_loss:0.6903  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003380/00170000  content_loss:0.0000  lap_loss:0.0696  rec_loss:0.0473  style_loss:0.6114  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003390/00170000  content_loss:0.0000  lap_loss:0.1183  rec_loss:0.0820  style_loss:0.4926  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003400/00170000  content_loss:0.0000  lap_loss:0.0445  rec_loss:0.0429  style_loss:0.6809  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003410/00170000  content_loss:0.0000  lap_loss:0.0498  rec_loss:0.0350  style_loss:0.3751  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003420/00170000  content_loss:0.0000  lap_loss:0.0191  rec_loss:0.0240  style_loss:0.4539  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003430/00170000  content_loss:0.0000  lap_loss:0.0264  rec_loss:0.0390  style_loss:0.4609  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003440/00170000  content_loss:0.0000  lap_loss:0.0442  rec_loss:0.0469  style_loss:1.0361  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003450/00170000  content_loss:0.0000  lap_loss:0.0296  rec_loss:0.0348  style_loss:0.5781  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003460/00170000  content_loss:0.0000  lap_loss:0.0500  rec_loss:0.0448  style_loss:0.5465  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003470/00170000  content_loss:0.0000  lap_loss:0.0384  rec_loss:0.0552  style_loss:0.6941  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003480/00170000  content_loss:0.0000  lap_loss:0.1345  rec_loss:0.0485  style_loss:0.9751  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003490/00170000  content_loss:0.0000  lap_loss:0.0289  rec_loss:0.0374  style_loss:0.4499  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003500/00170000  content_loss:0.0000  lap_loss:0.0390  rec_loss:0.0429  style_loss:0.5647  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003510/00170000  content_loss:0.0000  lap_loss:0.0248  rec_loss:0.0400  style_loss:0.6953  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003520/00170000  content_loss:0.0000  lap_loss:0.1055  rec_loss:0.0532  style_loss:0.5647  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003530/00170000  content_loss:0.0000  lap_loss:0.0393  rec_loss:0.0281  style_loss:0.6482  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003540/00170000  content_loss:0.0000  lap_loss:0.0484  rec_loss:0.0490  style_loss:0.7065  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003550/00170000  content_loss:0.0000  lap_loss:0.0400  rec_loss:0.0432  style_loss:0.6027  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003560/00170000  content_loss:0.0000  lap_loss:0.0253  rec_loss:0.0308  style_loss:0.4750  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003570/00170000  content_loss:0.0000  lap_loss:0.0537  rec_loss:0.0483  style_loss:0.5412  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003580/00170000  content_loss:0.0000  lap_loss:0.0367  rec_loss:0.0337  style_loss:0.6142  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003590/00170000  content_loss:0.0000  lap_loss:0.0355  rec_loss:0.0395  style_loss:0.7205  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003600/00170000  content_loss:0.0000  lap_loss:0.0351  rec_loss:0.0326  style_loss:0.5241  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003610/00170000  content_loss:0.0000  lap_loss:0.0359  rec_loss:0.0405  style_loss:0.7823  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003620/00170000  content_loss:0.0000  lap_loss:0.0412  rec_loss:0.0475  style_loss:0.7015  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003630/00170000  content_loss:0.0000  lap_loss:0.0545  rec_loss:0.0467  style_loss:0.9667  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003640/00170000  content_loss:0.0000  lap_loss:0.0648  rec_loss:0.0423  style_loss:0.7499  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003650/00170000  content_loss:0.0000  lap_loss:0.0800  rec_loss:0.0675  style_loss:0.7763  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003660/00170000  content_loss:0.0000  lap_loss:0.0221  rec_loss:0.0277  style_loss:0.5426  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003670/00170000  content_loss:0.0000  lap_loss:0.0537  rec_loss:0.0664  style_loss:0.6374  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003680/00170000  content_loss:0.0000  lap_loss:0.0266  rec_loss:0.0424  style_loss:0.4439  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003690/00170000  content_loss:0.0000  lap_loss:0.0538  rec_loss:0.0396  style_loss:0.7967  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003700/00170000  content_loss:0.0000  lap_loss:0.0282  rec_loss:0.0363  style_loss:0.7066  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003710/00170000  content_loss:0.0000  lap_loss:0.0574  rec_loss:0.0474  style_loss:0.7798  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003720/00170000  content_loss:0.0000  lap_loss:0.0339  rec_loss:0.0332  style_loss:0.5609  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003730/00170000  content_loss:0.0000  lap_loss:0.0247  rec_loss:0.0336  style_loss:0.5626  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003740/00170000  content_loss:0.0000  lap_loss:0.0478  rec_loss:0.0357  style_loss:0.7515  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003750/00170000  content_loss:0.0000  lap_loss:0.0149  rec_loss:0.0212  style_loss:0.3351  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003760/00170000  content_loss:0.0000  lap_loss:0.0276  rec_loss:0.0269  style_loss:0.6908  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003770/00170000  content_loss:0.0000  lap_loss:0.0510  rec_loss:0.0426  style_loss:0.8716  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003780/00170000  content_loss:0.0000  lap_loss:0.0783  rec_loss:0.0906  style_loss:0.7916  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003790/00170000  content_loss:0.0000  lap_loss:0.0380  rec_loss:0.0282  style_loss:0.6786  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003800/00170000  content_loss:0.0000  lap_loss:0.0272  rec_loss:0.0325  style_loss:0.4499  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003810/00170000  content_loss:0.0000  lap_loss:0.0361  rec_loss:0.0425  style_loss:0.8912  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003820/00170000  content_loss:0.0000  lap_loss:0.0844  rec_loss:0.0716  style_loss:1.0596  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003830/00170000  content_loss:0.0000  lap_loss:0.0419  rec_loss:0.0575  style_loss:0.6058  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003840/00170000  content_loss:0.0000  lap_loss:0.0449  rec_loss:0.0381  style_loss:0.6256  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003850/00170000  content_loss:0.0000  lap_loss:0.0461  rec_loss:0.0441  style_loss:0.5588  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003860/00170000  content_loss:0.0000  lap_loss:0.1001  rec_loss:0.0461  style_loss:1.0880  loss_tmp:0.0000  loss_tmp_GT:0.0000
Iteration: 00003870/00170000  content_loss:0.0000  lap_loss:0.0505  rec_loss:0.0315  style_loss:0.6196  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003880/00170000  content_loss:0.0000  lap_loss:0.0323  rec_loss:0.0460  style_loss:0.7475  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Iteration: 00003890/00170000  content_loss:0.0000  lap_loss:0.0433  rec_loss:0.0476  style_loss:0.7555  loss_tmp:0.0000  loss_tmp_GT:0.0000
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
Cholesky Decomposition fails. Gradient infinity. Skip current batch. 
